episodes,total reward,steps
148,7.0,10000
307,70.0,20000
600,228.0,30000
1004,330.0,40000
1410,330.0,50000
1828,342.0,60000
2251,336.0,70000
2675,355.0,80000
3091,339.0,90000
3504,337.0,100000
