steps,episodes,total reward
10000,133,4.0
20000,272,6.0
30000,426,20.0
40000,625,78.0
50000,778,42.0
60000,1039,124.0
70000,1287,124.0
80000,1576,145.0
90000,1841,143.0
100000,2155,174.0
