episodes,steps,total reward
169,10000,13.0
351,20000,14.0
544,30000,18.0
726,40000,23.0
946,50000,26.0
1136,60000,25.0
1317,70000,31.0
1501,80000,23.0
1675,90000,25.0
1848,100000,34.0
