total reward,steps,episodes
20.0,10000,109
85.0,20000,255
321.0,30000,671
340.0,40000,1094
353.0,50000,1518
343.0,60000,1953
346.0,70000,2378
332.0,80000,2804
348.0,90000,3234
347.0,100000,3663
