episodes,steps,total reward
176,10000,8.0
343,20000,13.0
505,30000,24.0
750,40000,53.0
955,50000,34.0
1139,60000,35.0
1294,70000,28.0
1446,80000,35.0
1677,90000,45.0
1851,100000,31.0
