episodes,steps,total reward
145,10000,9.0
331,20000,96.0
619,30000,219.0
1031,40000,328.0
1449,50000,351.0
1863,60000,344.0
2293,70000,360.0
2717,80000,353.0
3136,90000,351.0
3552,100000,352.0
