steps,episodes,total reward
10000,169,47.0
20000,426,117.0
30000,608,79.0
40000,926,171.0
50000,1198,153.0
60000,1464,126.0
70000,1715,137.0
80000,1941,102.0
90000,2206,149.0
100000,2469,145.0
