episodes,steps,total reward
246,10000,1.0
402,20000,6.0
528,30000,16.0
651,40000,14.0
764,50000,14.0
896,60000,21.0
1039,70000,30.0
1183,80000,43.0
1350,90000,67.0
1534,100000,83.0
