steps,episodes,total reward
10000,220,57.0
20000,384,43.0
30000,542,44.0
40000,702,50.0
50000,842,36.0
60000,994,45.0
70000,1141,43.0
80000,1315,52.0
90000,1466,50.0
100000,1621,58.0
