episodes,total reward,steps
212,26.0,10000
472,39.0,20000
748,46.0,30000
1092,61.0,40000
1566,91.0,50000
1993,71.0,60000
2430,86.0,70000
2948,102.0,80000
3410,105.0,90000
3923,110.0,100000
