episodes,steps,total reward
126,10000,13.0
228,20000,27.0
324,30000,27.0
476,40000,59.0
632,50000,68.0
800,60000,94.0
1015,70000,119.0
1379,80000,245.0
1712,90000,238.0
2089,100000,277.0
