episodes,steps,total reward
178,10000,43.0
421,20000,91.0
746,30000,125.0
1037,40000,107.0
1347,50000,132.0
1631,60000,132.0
1918,70000,145.0
2215,80000,157.0
2488,90000,123.0
2808,100000,152.0
