total reward,episodes,steps
6.0,102,10000
17.0,198,20000
24.0,297,30000
90.0,521,40000
103.0,766,50000
218.0,1113,60000
187.0,1409,70000
202.0,1729,80000
138.0,1987,90000
177.0,2269,100000
