episodes,steps,total reward
219,10000,38.0
516,20000,57.0
790,30000,42.0
1173,40000,62.0
1452,50000,42.0
1762,60000,50.0
2073,70000,66.0
2407,80000,63.0
2723,90000,61.0
3054,100000,55.0
