total reward,episodes,steps
0.0,182,10000
0.0,321,20000
0.0,457,30000
0.0,576,40000
5.0,688,50000
8.0,797,60000
13.0,928,70000
18.0,1043,80000
13.0,1154,90000
21.0,1257,100000
