steps,total reward,episodes
10000,28.0,292
20000,20.0,507
30000,24.0,721
40000,21.0,919
50000,29.0,1145
60000,30.0,1362
70000,37.0,1616
80000,28.0,1846
90000,28.0,2057
100000,43.0,2303
