steps,episodes,total reward
10000,133,8.0
20000,295,66.0
30000,631,237.0
40000,1032,329.0
50000,1452,349.0
60000,1878,355.0
70000,2308,350.0
80000,2736,348.0
90000,3142,337.0
100000,3570,358.0
