episodes,steps,total reward
74,10000,0.0
150,20000,4.0
220,30000,20.0
461,40000,179.0
816,50000,257.0
1169,60000,263.0
1529,70000,264.0
1886,80000,264.0
2256,90000,254.0
2618,100000,259.0
