episodes,total reward,steps
96,7.0,10000
168,5.0,20000
339,101.0,30000
761,332.0,40000
1224,357.0,50000
1683,366.0,60000
2134,352.0,70000
2597,355.0,80000
3061,363.0,90000
3522,361.0,100000
