episodes,steps,total reward
160,10000,31.0
329,20000,44.0
518,30000,45.0
742,40000,97.0
1031,50000,144.0
1272,60000,113.0
1511,70000,122.0
1727,80000,105.0
1944,90000,99.0
2210,100000,123.0
