episodes,steps,total reward
211,10000,24.0
486,20000,35.0
754,30000,44.0
1143,40000,100.0
1468,50000,55.0
1863,60000,82.0
2183,70000,59.0
2602,80000,106.0
3069,90000,114.0
3491,100000,99.0
