episodes,total reward,steps
160,9.0,10000
387,38.0,20000
625,33.0,30000
851,42.0,40000
1143,95.0,50000
1435,101.0,60000
1715,95.0,70000
1982,86.0,80000
2262,86.0,90000
2571,97.0,100000
