steps,total reward,episodes
10000,12.0,110
20000,22.0,197
30000,27.0,285
40000,48.0,403
50000,208.0,681
60000,296.0,1046
70000,318.0,1457
80000,342.0,1887
90000,341.0,2316
100000,341.0,2742
