steps,total reward,episodes
10000,15.0,208
20000,14.0,405
30000,29.0,694
40000,50.0,1085
50000,67.0,1511
60000,40.0,1868
70000,72.0,2360
80000,66.0,2798
90000,43.0,3178
100000,49.0,3641
