episodes,steps,total reward
175,10000,6.0
354,20000,12.0
539,30000,24.0
737,40000,32.0
926,50000,35.0
1126,60000,43.0
1370,70000,32.0
1551,80000,16.0
1723,90000,23.0
1917,100000,31.0
