total reward,steps,episodes
13.0,10000,213
28.0,20000,484
32.0,30000,775
41.0,40000,1118
53.0,50000,1501
41.0,60000,1850
53.0,70000,2257
72.0,80000,2714
53.0,90000,3103
43.0,100000,3498
