steps,episodes,total reward
10000,73,0.0
20000,145,5.0
30000,272,69.0
40000,534,184.0
50000,842,206.0
60000,1154,214.0
70000,1515,259.0
80000,1871,252.0
90000,2231,265.0
100000,2585,263.0
