steps,episodes,total reward
10000,195,36.0
20000,345,31.0
30000,436,28.0
40000,559,43.0
50000,667,43.0
60000,787,47.0
70000,926,53.0
80000,1066,53.0
90000,1241,69.0
100000,1398,76.0
