total reward,steps,episodes
10.0,10000,266
18.0,20000,505
11.0,30000,761
5.0,40000,959
9.0,50000,1179
15.0,60000,1424
11.0,70000,1617
16.0,80000,1846
10.0,90000,2075
10.0,100000,2307
