total reward,episodes,steps
25.0,97,10000
61.0,211,20000
265.0,561,30000
351.0,1004,40000
391.0,1484,50000
390.0,1961,60000
392.0,2449,70000
397.0,2926,80000
394.0,3407,90000
395.0,3881,100000
