steps,total reward,episodes
10000,4.0,242
20000,5.0,439
30000,2.0,616
40000,5.0,800
50000,5.0,990
60000,8.0,1149
70000,5.0,1345
80000,7.0,1537
90000,14.0,1693
100000,8.0,1846
