episodes,steps,total reward
151,10000,5.0
319,20000,15.0
487,30000,9.0
704,40000,43.0
856,50000,23.0
1077,60000,58.0
1245,70000,51.0
1486,80000,94.0
1679,90000,72.0
1912,100000,118.0
