total reward,steps,episodes
26.0,10000,101
82.0,20000,236
309.0,30000,620
390.0,40000,1102
399.0,50000,1582
384.0,60000,2062
391.0,70000,2548
383.0,80000,3044
388.0,90000,3532
387.0,100000,4023
