episodes,steps,total reward
183,10000,46.0
412,20000,80.0
633,30000,74.0
926,40000,91.0
1258,50000,117.0
1641,60000,136.0
1936,70000,90.0
2218,80000,99.0
2546,90000,97.0
2905,100000,132.0
