episodes,steps,total reward
171,10000,11.0
357,20000,11.0
602,30000,24.0
795,40000,22.0
986,50000,13.0
1192,60000,27.0
1379,70000,23.0
1568,80000,15.0
1766,90000,27.0
1976,100000,29.0
