steps,episodes,total reward
10000,202,20.0
20000,478,45.0
30000,801,60.0
40000,1141,89.0
50000,1481,63.0
60000,1784,44.0
70000,2152,73.0
80000,2487,68.0
90000,2756,47.0
100000,3050,75.0
