steps,episodes,total reward
10000,253,4.0
20000,422,11.0
30000,569,12.0
40000,717,11.0
50000,875,27.0
60000,1023,26.0
70000,1172,36.0
80000,1318,23.0
90000,1460,32.0
100000,1618,52.0
