steps,total reward,episodes
10000,10.0,213
20000,16.0,455
30000,23.0,757
40000,44.0,1142
50000,38.0,1514
60000,54.0,1890
70000,49.0,2291
80000,69.0,2716
90000,46.0,3082
100000,76.0,3508
