total reward,steps,episodes
0.0,10000,197
0.0,20000,348
0.0,30000,477
0.0,40000,593
5.0,50000,731
6.0,60000,838
7.0,70000,947
6.0,80000,1044
10.0,90000,1164
8.0,100000,1272
