steps,episodes,total reward
10000,169,22.0
20000,303,39.0
30000,447,39.0
40000,582,44.0
50000,777,84.0
60000,955,43.0
70000,1153,68.0
80000,1356,57.0
90000,1578,94.0
100000,1807,93.0
