steps,total reward,episodes
10000,2.0,164
20000,3.0,331
30000,6.0,514
40000,6.0,667
50000,6.0,790
60000,11.0,951
70000,8.0,1111
80000,11.0,1244
90000,12.0,1382
100000,18.0,1527
