steps,total reward,episodes
10000,29.0,220
20000,55.0,483
30000,93.0,815
40000,95.0,1166
50000,91.0,1519
60000,92.0,1852
70000,67.0,2138
80000,113.0,2517
90000,86.0,2818
100000,69.0,3099
