episodes,total reward,steps
71,2.0,10000
141,4.0,20000
316,108.0,30000
752,326.0,40000
1212,361.0,50000
1660,357.0,60000
2104,368.0,70000
2552,363.0,80000
3014,357.0,90000
3474,371.0,100000
