steps,episodes,total reward
10000,180,21.0
20000,296,34.0
30000,374,27.0
40000,444,20.0
50000,526,35.0
60000,618,39.0
70000,737,56.0
80000,846,60.0
90000,981,63.0
100000,1118,79.0
