total reward,episodes,steps
14.0,110,10000
31.0,245,20000
60.0,428,30000
92.0,649,40000
120.0,941,50000
166.0,1236,60000
214.0,1596,70000
242.0,1952,80000
207.0,2268,90000
220.0,2608,100000
