steps,episodes,total reward
10000,157,5.0
20000,376,9.0
30000,550,27.0
40000,766,24.0
50000,1010,57.0
60000,1294,65.0
70000,1587,127.0
80000,1801,55.0
90000,2038,53.0
100000,2270,71.0
