episodes,total reward,steps
117,9.0,10000
232,10.0,20000
375,32.0,30000
564,44.0,40000
774,74.0,50000
981,56.0,60000
1171,92.0,70000
1415,134.0,80000
1699,177.0,90000
1950,176.0,100000
