steps,total reward,episodes
10000,12.0,177
20000,13.0,380
30000,23.0,544
40000,28.0,766
50000,32.0,972
60000,74.0,1239
70000,64.0,1456
80000,72.0,1707
90000,66.0,1957
100000,46.0,2168
