episodes,steps,total reward
183,10000,35.0
339,20000,42.0
514,30000,58.0
694,40000,47.0
871,50000,48.0
1035,60000,50.0
1248,70000,61.0
1464,80000,76.0
1678,90000,70.0
1906,100000,78.0
