total reward,episodes,steps
38.0,170,10000
44.0,312,20000
33.0,457,30000
42.0,613,40000
50.0,762,50000
50.0,940,60000
56.0,1125,70000
48.0,1297,80000
80.0,1525,90000
68.0,1743,100000
