total reward,episodes,steps
2.0,131,10000
84.0,299,20000
95.0,457,30000
162.0,698,40000
159.0,952,50000
175.0,1220,60000
171.0,1477,70000
151.0,1706,80000
181.0,1962,90000
152.0,2198,100000
