episodes,total reward,steps
213,48.0,10000
382,53.0,20000
554,56.0,30000
700,46.0,40000
856,35.0,50000
1022,43.0,60000
1186,45.0,70000
1379,73.0,80000
1569,76.0,90000
1749,67.0,100000
