episodes,steps,total reward
207,10000,16.0
515,20000,51.0
813,30000,56.0
1199,40000,98.0
1571,50000,93.0
1859,60000,55.0
2294,70000,131.0
2717,80000,106.0
3148,90000,135.0
3597,100000,127.0
