steps,episodes,total reward
10000,101,27.0
20000,226,68.0
30000,548,245.0
40000,1031,395.0
50000,1504,406.0
60000,1977,405.0
70000,2454,387.0
80000,2939,392.0
90000,3420,394.0
100000,3898,391.0
