steps,total reward,episodes
10000,4.0,135
20000,151.0,358
30000,315.0,755
40000,324.0,1159
50000,298.0,1549
60000,291.0,1918
70000,291.0,2273
80000,320.0,2671
90000,286.0,3034
100000,313.0,3416
