total reward,episodes,steps
19.0,217,10000
58.0,514,20000
77.0,854,30000
89.0,1192,40000
91.0,1523,50000
67.0,1815,60000
80.0,2140,70000
82.0,2443,80000
90.0,2748,90000
101.0,3065,100000
