episodes,total reward,steps
132,44.0,10000
337,85.0,20000
585,131.0,30000
851,153.0,40000
1163,169.0,50000
1480,173.0,60000
1781,180.0,70000
2045,148.0,80000
2300,139.0,90000
2540,127.0,100000
