total reward,episodes,steps
0.0,230,10000
4.0,365,20000
15.0,517,30000
21.0,644,40000
43.0,791,50000
84.0,984,60000
95.0,1198,70000
113.0,1416,80000
129.0,1645,90000
132.0,1885,100000
