total reward,episodes,steps
23.0,159,10000
39.0,306,20000
60.0,469,30000
103.0,673,40000
70.0,853,50000
102.0,1081,60000
184.0,1395,70000
173.0,1677,80000
150.0,1951,90000
144.0,2236,100000
