steps,episodes,total reward
10000,82,2.0
20000,131,1.0
30000,255,59.0
40000,554,212.0
50000,868,227.0
60000,1201,241.0
70000,1564,252.0
80000,1921,261.0
90000,2285,258.0
100000,2643,261.0
