episodes,total reward,steps
120,0.0,10000
218,2.0,20000
472,161.0,30000
796,220.0,40000
1113,241.0,50000
1433,236.0,60000
1749,252.0,70000
2073,227.0,80000
2394,255.0,90000
2699,230.0,100000
