episodes,steps,total reward
160,10000,6.0
331,20000,2.0
502,30000,4.0
627,40000,4.0
793,50000,9.0
930,60000,5.0
1097,70000,13.0
1224,80000,8.0
1364,90000,15.0
1526,100000,18.0
