episodes,steps,total reward
203,10000,54.0
367,20000,56.0
542,30000,64.0
687,40000,45.0
849,50000,48.0
1022,60000,51.0
1174,70000,53.0
1345,80000,52.0
1518,90000,58.0
1684,100000,53.0
