episodes,steps,total reward
251,10000,4.0
418,20000,5.0
577,30000,19.0
732,40000,38.0
907,50000,44.0
1111,60000,84.0
1321,70000,69.0
1486,80000,48.0
1656,90000,46.0
1888,100000,103.0
